Gene_symbol	Gene_chr	Gene_TSS	Peak_chr	Peak_start	Peak_end	Peak_Gene_Prob	TFs(prob, activator_repressor [L,B])
CRBN	chr2	134512672	chr2	134454954	134455455	1	ZSCAN22 (1.00, + [+,+]), ZNF846 (1.00, - [+,-]), ZNF441 (1.00, - [+,-]), ZNF281 (1.00, - [+,-]), ZNF543 (1.00, - [+,-]), ZNF571 (1.00, - [+,-]), ZNF548 (1.00, + [+,+]), ZNF530 (1.00, + [+,+]), ZNF770 (1.00, - [+,-]), ZNF341 (1.00, + [+,+]), ZNF467 (1.00, + [+,+]), MZF1 (1.00, + [+,+]), KLF5 (1.00, - [+,-]), KLF9 (1.00, - [+,-]), KLF10 (1.00, + [+,+]), DNMT1 (1.00, + [+,+]), PATZ1 (1.00, - [+,-]), SP5 (1.00, + [+,+]), ZFP57 (1.00, + [+,+]), VEZF1 (1.00, - [+,-]), WT1 (1.00, + [+,+]), ZNF181 (1.00, - [+,-]), ZNF180 (1.00, + [+,+]), ZNF205 (1.00, + [+,+]), ZNF202 (1.00, + [+,+]), 
CRBN	chr2	134512672	chr2	134510843	134511344	1	ZNF77 (1.00, - [+,-]), ZNF766 (1.00, - [+,-]), ZNF557 (1.00, + [+,+]), 
HRH1	chr2	142564439	chr2	142566096	142566597	1	ZSCAN22 (1.00, + [+,+]), ZNF846 (1.00, + [+,+]), ZNF557 (1.00, + [+,+]), SP2 (1.00, - [+,-]), MZF1 (1.00, - [+,-]), ZNF180 (1.00, + [+,+]), ZNF169 (1.00, + [+,+]), ZNF132 (1.00, - [+,-]), ZNF202 (1.00, + [+,+]), 
TMCC1	chr2	146578803	chr2	146578523	146579024	1	ZNF846 (1.00, + [+,+]), ZNF467 (1.00, + [+,+]), ZNF441 (1.00, + [+,+]), ZNF513 (1.00, - [+,-]), ZNF530 (1.00, + [+,+]), ZNF571 (1.00, - [+,-]), ZNF548 (1.00, - [+,-]), ZNF658 (1.00, + [+,+]), ZNF770 (1.00, - [+,-]), ZNF37A (1.00, - [+,-]), ZNF311 (1.00, + [+,+]), ZNF281 (1.00, + [+,+]), ZNF30 (1.00, - [+,-]), RREB1 (1.00, + [+,+]), SALL2 (1.00, - [+,-]), SP5 (1.00, - [+,-]), MAZ (1.00, - [+,-]), KLF5 (1.00, - [+,-]), KLF9 (1.00, + [+,+]), KLF7 (1.00, - [+,-]), KLF10 (1.00, + [+,+]), KLF1 (1.00, + [+,+]), KLF15 (1.00, + [+,+]), KLF16 (1.00, + [+,+]), KLF2 (1.00, - [+,-]), CTCF (1.00, - [+,-]), SP4 (1.00, + [+,+]), SP1 (1.00, - [+,-]), SALL4 (1.00, + [+,+]), SP9 (1.00, - [+,-]), ZNF169 (1.00, + [+,+]), MZF1 (1.00, + [+,+]), SP7 (1.00, + [+,+]), ZBTB7A (1.00, - [+,-]), ZFP14 (1.00, + [+,+]), VEZF1 (1.00, + [+,+]), WT1 (1.00, + [+,+]), ZNF180 (1.00, + [+,+]), ZNF267 (1.00, + [+,+]), 
TMCC1	chr2	146578803	chr2	146812406	146812907	1	ZNF776 (1.00, + [+,+]), ZNF354C (1.00, - [+,-]), ZNF513 (1.00, + [+,+]), ZNF71 (1.00, - [+,-]), ZNF77 (1.00, + [+,+]), PRDM6 (1.00, + [+,+]), ZNF169 (1.00, + [+,+]), 
OSBPL11	chr2	150718139	chr2	150588274	150588775	1	ZNF846 (1.00, - [-,+]), ZNF774 (1.00, - [-,+]), ZNF786 (1.00, + [-,-]), ZNF441 (1.00, + [-,-]), ZNF37A (1.00, + [-,-]), ZNF484 (1.00, + [-,-]), ZNF557 (1.00, + [-,-]), ZNF596 (1.00, + [-,-]), ZNF770 (1.00, + [-,-]), ZNF467 (1.00, - [-,+]), VEZF1 (1.00, + [-,-]), GTF2I (1.00, + [-,-]), MAZ (1.00, - [-,+]), SALL4 (1.00, - [-,+]), ZNF202 (1.00, + [-,-]), ZNF181 (1.00, - [-,+]), 
KALRN	chr2	152271941	chr2	152262187	152262688	1	ZNF613 (1.00, - [-,+]), ZNF484 (1.00, - [-,+]), ZNF467 (1.00, - [-,+]), ZNF394 (1.00, + [-,-]), ZNF354C (1.00, + [-,-]), ZNF658 (1.00, - [-,+]), ZNF566 (1.00, + [-,-]), ZFP14 (1.00, + [-,-]), ZNF205 (1.00, + [-,-]), MZF1 (1.00, + [-,-]), VEZF1 (1.00, - [-,+]), 
KPNA1	chr2	153799232	chr2	153897332	153897833	1	ZNF354C (1.00, + [-,-]), KLF5 (1.00, - [-,+]), KLF7 (1.00, - [-,+]), KLF4 (1.00, - [-,+]), ZFP57 (1.00, - [-,+]), 
ARL13B	chr2	181862349	chr2	181868883	181869384	1	ZNF860 (1.00, + [+,+]), ZNF823 (1.00, + [+,+]), ZNF543 (1.00, + [+,+]), ZNF304 (1.00, - [+,-]), ZNF281 (1.00, + [+,+]), ZNF484 (1.00, - [+,-]), ZNF770 (1.00, + [+,+]), ZNF571 (1.00, - [+,-]), ZNF124 (1.00, + [+,+]), SP5 (1.00, + [+,+]), SALL2 (1.00, - [+,-]), MAZ (1.00, - [+,-]), SP7 (1.00, + [+,+]), GTF3A (1.00, - [+,-]), BCL11A (1.00, + [+,+]), KLF11 (1.00, - [+,-]), KLF2 (1.00, + [+,+]), ZBTB17 (1.00, - [+,-]), WT1 (1.00, + [+,+]), ZNF180 (1.00, + [+,+]), 
PROS1	chr2	181869084	chr2	181868883	181869384	1	ZNF860 (1.00, - [-,+]), ZNF823 (1.00, - [-,+]), ZNF543 (1.00, - [-,+]), ZNF304 (1.00, + [-,-]), ZNF281 (1.00, - [-,+]), ZNF484 (1.00, + [-,-]), ZNF770 (1.00, - [-,+]), ZNF571 (1.00, + [-,-]), ZNF124 (1.00, - [-,+]), SP5 (1.00, - [-,+]), SALL2 (1.00, + [-,-]), MAZ (1.00, + [-,-]), SP7 (1.00, - [-,+]), GTF3A (1.00, + [-,-]), BCL11A (1.00, - [-,+]), KLF11 (1.00, + [-,-]), KLF2 (1.00, - [-,+]), ZBTB17 (1.00, + [-,-]), WT1 (1.00, - [-,+]), ZNF180 (1.00, - [-,+]), 
METRN	chr20	744573	chr20	724791	725292	1	ZNF770 (1.00, + [-,-]), ZNF77 (1.00, + [-,-]), ZNF311 (1.00, + [-,-]), ZFX (1.00, + [-,-]), ZNF205 (1.00, - [-,+]), KLF4 (1.00, - [-,+]), TCF12 (1.00, - [-,+]), 
METRN	chr20	744573	chr20	740673	741174	1	ZSCAN30 (1.00, + [-,-]), ZNF846 (1.00, + [-,-]), ZNF786 (1.00, - [-,+]), ZNF774 (1.00, - [-,+]), ZNF557 (1.00, - [-,+]), ZNF566 (1.00, + [-,-]), ZNF596 (1.00, + [-,-]), ZNF682 (1.00, - [-,+]), ZNF770 (1.00, + [-,-]), ZNF37A (1.00, - [-,+]), ZNF304 (1.00, + [-,-]), ZNF281 (1.00, + [-,-]), ZNF484 (1.00, + [-,-]), ZNF467 (1.00, - [-,+]), ZNF444 (1.00, - [-,+]), CTCF (1.00, - [-,+]), CTCFL (1.00, - [-,+]), SALL4 (1.00, - [-,+]), MZF1 (1.00, + [-,-]), VEZF1 (1.00, + [-,-]), ZBTB17 (1.00, - [-,+]), ZFP57 (1.00, - [-,+]), ZNF181 (1.00, + [-,-]), ZNF202 (1.00, - [-,+]), ZNF263 (1.00, - [-,+]), GTF2I (1.00, - [-,+]), 
TSC2	chr20	2076304	chr20	2117897	2118398	1	ZSCAN30 (1.00, + [+,+]), ZSCAN22 (1.00, + [+,+]), ZNF786 (1.00, + [+,+]), ZNF341 (1.00, + [+,+]), ZNF354C (1.00, - [+,-]), ZNF30 (1.00, - [+,-]), ZNF557 (1.00, - [+,-]), ZNF77 (1.00, - [+,-]), ZNF770 (1.00, + [+,+]), ZNF283 (1.00, + [+,+]), KLF15 (1.00, - [+,-]), KLF13 (1.00, + [+,+]), SP9 (1.00, - [+,-]), SALL4 (1.00, - [+,-]), 
CASKIN1	chr20	2229367	chr20	2269586	2270087	1	ZNF84 (1.00, - [+,-]), ZNF786 (1.00, + [+,+]), ZNF846 (1.00, - [+,-]), ZNF341 (1.00, + [+,+]), ZNF394 (1.00, + [+,+]), ZNF484 (1.00, + [+,+]), ZNF557 (1.00, + [+,+]), ZNF566 (1.00, + [+,+]), ZNF770 (1.00, + [+,+]), SALL2 (1.00, + [+,+]), PATZ1 (1.00, - [+,-]), KLF11 (1.00, + [+,+]), KLF2 (1.00, - [+,-]), TAL1 (1.00, - [+,-]), VEZF1 (1.00, + [+,+]), ZNF169 (1.00, + [+,+]), 
SRRM2	chr20	3040496	chr20	2762028	2762529	1	ZNF846 (1.00, - [+,-]), ZNF283 (1.00, + [+,+]), ZNF281 (1.00, + [+,+]), ZNF441 (1.00, - [+,-]), ZNF543 (1.00, - [+,-]), ZNF571 (1.00, - [+,-]), ZNF557 (1.00, + [+,+]), ZNF682 (1.00, + [+,+]), ZNF770 (1.00, + [+,+]), ZNF311 (1.00, + [+,+]), ZNF341 (1.00, + [+,+]), ZNF30 (1.00, - [+,-]), ZNF304 (1.00, - [+,-]), ZNF398 (1.00, + [+,+]), ZNF467 (1.00, + [+,+]), ZNF444 (1.00, + [+,+]), DNMT1 (1.00, - [+,-]), CTCFL (1.00, + [+,+]), KLF1 (1.00, + [+,+]), KLF11 (1.00, + [+,+]), KLF10 (1.00, + [+,+]), KLF13 (1.00, + [+,+]), KLF15 (1.00, + [+,+]), KLF16 (1.00, + [+,+]), KLF4 (1.00, + [+,+]), ZFP69B (1.00, + [+,+]), ZFP64 (1.00, + [+,+]), ZFP57 (1.00, + [+,+]), ZBTB7C (1.00, - [+,-]), ZBTB17 (1.00, - [+,-]), SP8 (1.00, + [+,+]), VEZF1 (1.00, - [+,-]), WT1 (1.00, + [+,+]), SP7 (1.00, + [+,+]), ZNF180 (1.00, + [+,+]), ZFX (1.00, - [+,-]), ZNF132 (1.00, - [+,-]), ZNF205 (1.00, + [+,+]), ZNF202 (1.00, + [+,+]), ZNF219 (1.00, + [+,+]), ZNF263 (1.00, + [+,+]), CTCF (1.00, - [+,-]), KLF5 (1.00, + [+,+]), KLF7 (1.00, - [+,-]), KLF9 (1.00, + [+,+]), MAZ (1.00, + [+,+]), SALL2 (1.00, - [+,-]), SALL4 (1.00, + [+,+]), SP5 (1.00, - [+,-]), 
SRRM2	chr20	3040496	chr20	3028983	3029484	1	ZNF846 (1.00, + [+,+]), ZNF786 (1.00, + [+,+]), ZNF283 (1.00, + [+,+]), ZNF398 (1.00, - [+,-]), ZNF770 (1.00, + [+,+]), ZFP69B (1.00, + [+,+]), ZFP64 (1.00, + [+,+]), ZNF202 (1.00, - [+,-]), ZNF23 (1.00, + [+,+]), SALL2 (1.00, - [+,-]), ZBTB7C (1.00, - [+,-]), 
ZNF75A	chr20	3358890	chr20	3271012	3271513	1	ZSCAN30 (1.00, + [+,+]), ZNF823 (1.00, + [+,+]), ZNF441 (1.00, + [+,+]), ZNF398 (1.00, + [+,+]), ZNF341 (1.00, - [+,-]), ZNF557 (1.00, - [+,-]), ZNF527 (1.00, - [+,-]), ZNF596 (1.00, - [+,-]), ZNF71 (1.00, + [+,+]), ZNF467 (1.00, - [+,-]), SP2 (1.00, + [+,+]), SP1 (1.00, - [+,-]), PRDM6 (1.00, - [+,-]), KLF9 (1.00, - [+,-]), KLF7 (1.00, + [+,+]), SP9 (1.00, - [+,-]), SP8 (1.00, - [+,-]), KLF13 (1.00, - [+,-]), CTCFL (1.00, - [+,-]), CTCF (1.00, + [+,+]), KLF1 (1.00, - [+,-]), KLF16 (1.00, - [+,-]), KLF10 (1.00, - [+,-]), KLF5 (1.00, - [+,-]), KLF15 (1.00, - [+,-]), SP4 (1.00, + [+,+]), ZBTB17 (1.00, + [+,+]), SP7 (1.00, - [+,-]), WT1 (1.00, - [+,-]), ZNF169 (1.00, - [+,-]), ZFY (1.00, - [+,-]), ZNF205 (1.00, - [+,-]), ZNF182 (1.00, - [+,-]), ZFP57 (1.00, - [+,-]), 
ZNF75A	chr20	3358890	chr20	3320295	3320796	1	ZNF860 (1.00, + [+,+]), ZNF823 (1.00, - [+,-]), ZNF846 (1.00, + [+,+]), ZNF281 (1.00, + [+,+]), ZNF341 (1.00, + [+,+]), ZNF283 (1.00, + [+,+]), ZNF436 (1.00, + [+,+]), ZNF557 (1.00, + [+,+]), ZNF543 (1.00, - [+,-]), ZNF467 (1.00, - [+,-]), MAZ (1.00, + [+,+]), ZBTB17 (1.00, - [+,-]), VEZF1 (1.00, - [+,-]), ZNF180 (1.00, + [+,+]), CTCF (1.00, + [+,+]), LYL1 (1.00, + [+,+]), BCL11A (1.00, + [+,+]), RBAK (1.00, - [+,-]), ZNF132 (1.00, - [+,-]), ZNF189 (1.00, - [+,-]), ZNF263 (1.00, + [+,+]), 
VASN	chr20	4437002	chr20	4329412	4329913	1	ZNF846 (1.00, - [-,+]), ZNF281 (1.00, - [-,+]), ZNF467 (1.00, + [-,-]), ZNF304 (1.00, + [-,-]), ZNF311 (1.00, + [-,-]), ZNF571 (1.00, + [-,-]), ZNF444 (1.00, + [-,-]), ZNF557 (1.00, - [-,+]), ZNF219 (1.00, + [-,-]), SP2 (1.00, - [-,+]), RREB1 (1.00, - [-,+]), SALL2 (1.00, - [-,+]), SALL4 (1.00, + [-,-]), SP7 (1.00, + [-,-]), KLF9 (1.00, + [-,-]), MZF1 (1.00, + [-,-]), KLF5 (1.00, + [-,-]), KLF11 (1.00, + [-,-]), DNMT1 (1.00, + [-,-]), KLF10 (1.00, + [-,-]), KLF1 (1.00, + [-,-]), KLF16 (1.00, + [-,-]), KLF15 (1.00, + [-,-]), KLF2 (1.00, + [-,-]), PATZ1 (1.00, - [-,+]), ZFP64 (1.00, + [-,-]), ZFP57 (1.00, + [-,-]), ZBTB17 (1.00, + [-,-]), ZBTB7C (1.00, + [-,-]), ZNF180 (1.00, - [-,+]), SP8 (1.00, - [-,+]), VEZF1 (1.00, - [-,+]), WT1 (1.00, + [-,-]), ZFX (1.00, - [-,+]), ZNF132 (1.00, - [-,+]), 
VASN	chr20	4437002	chr20	4382494	4382995	1	ZNF846 (1.00, - [-,+]), ZNF786 (1.00, + [-,-]), ZNF543 (1.00, - [-,+]), ZNF566 (1.00, - [-,+]), ZNF283 (1.00, + [-,-]), ZNF304 (1.00, - [-,+]), ZNF682 (1.00, + [-,-]), ZNF23 (1.00, + [-,-]), ZNF267 (1.00, - [-,+]), ZFP69B (1.00, - [-,+]), ZFP64 (1.00, + [-,-]), ZFY (1.00, + [-,-]), ZFX (1.00, - [-,+]), ZNF132 (1.00, - [-,+]), PATZ1 (1.00, - [-,+]), KLF5 (1.00, + [-,-]), ZBTB17 (1.00, + [-,-]), ZNF169 (1.00, + [-,-]), 
VASN	chr20	4437002	chr20	4393186	4393687	1	ZNF860 (1.00, + [+,+]), ZNF846 (1.00, - [+,-]), ZNF341 (1.00, - [+,-]), ZNF548 (1.00, + [+,+]), ZNF527 (1.00, - [+,-]), ZNF304 (1.00, + [+,+]), ZFX (1.00, - [+,-]), ZNF23 (1.00, + [+,+]), ZNF267 (1.00, - [+,-]), SALL2 (1.00, - [+,-]), MAZ (1.00, - [+,-]), MZF1 (1.00, - [+,-]), KLF7 (1.00, + [+,+]), KLF5 (1.00, + [+,+]), PATZ1 (1.00, + [+,+]), SP9 (1.00, + [+,+]), SP8 (1.00, + [+,+]), ZBTB7C (1.00, + [+,+]), ZBTB17 (1.00, - [+,-]), KLF1 (1.00, - [+,-]), KLF10 (1.00, - [+,-]), KLF13 (1.00, + [+,+]), KLF11 (1.00, - [+,-]), KLF16 (1.00, + [+,+]), KLF2 (1.00, + [+,+]), ZNF180 (1.00, + [+,+]), VEZF1 (1.00, + [+,+]), ZFP14 (1.00, - [+,-]), 
SNX29	chr20	11951036	chr20	11986011	11986512	1	ZNF613 (1.00, + [-,-]), ZNF548 (1.00, - [-,+]), ZNF354C (1.00, + [-,-]), PRDM6 (1.00, - [-,+]), ZNF267 (1.00, + [-,-]), 
SHISA9	chr20	12847689	chr20	12846174	12846675	1	ZNF846 (1.00, + [-,-]), ZNF484 (1.00, - [-,+]), ZNF571 (1.00, - [-,+]), ZNF71 (1.00, + [-,-]), ZNF770 (1.00, + [-,-]), SP5 (1.00, + [-,-]), ZFP57 (1.00, + [-,-]), ZFP69B (1.00, - [-,+]), ZNF180 (1.00, + [-,-]), KLF2 (1.00, + [-,-]), 
XYLT1	chr20	16748585	chr20	17503910	17504411	1	ZNF557 (1.00, + [+,+]), ZNF354C (1.00, - [+,-]), BCL11A (1.00, + [+,+]), ETS2 (1.00, - [+,-]), ZNF132 (1.00, - [+,-]), 
RBBP6	chr20	22898631	chr20	22987030	22987531	1	ZNF766 (1.00, - [+,-]), ZNF467 (1.00, - [+,-]), ZNF557 (1.00, - [+,-]), ZNF613 (1.00, - [+,-]), ZNF384 (1.00, + [+,+]), ZBTB17 (1.00, + [+,+]), ZNF169 (1.00, - [+,-]), ZNF132 (1.00, + [+,+]), ZNF182 (1.00, - [+,-]), ETS2 (1.00, - [+,-]), PRDM6 (1.00, - [+,-]), KLF11 (1.00, + [+,+]), 
LOC109910387	chr20	29812144	chr20	29829032	29829533	1	ZNF846 (1.00, + [+,+]), ZNF281 (1.00, - [+,-]), ZNF444 (1.00, + [+,+]), ZNF467 (1.00, - [+,-]), ZNF37A (1.00, + [+,+]), ZNF341 (1.00, + [+,+]), ZNF557 (1.00, - [+,-]), ZNF205 (1.00, - [+,-]), ZNF219 (1.00, - [+,-]), SALL2 (1.00, + [+,+]), SALL4 (1.00, - [+,-]), MZF1 (1.00, - [+,-]), PRDM6 (1.00, - [+,-]), VEZF1 (1.00, + [+,+]), WT1 (1.00, - [+,-]), MAZ (1.00, + [+,+]), KLF11 (1.00, - [+,-]), 
LOC114674534	chr20	29816370	chr20	29829032	29829533	1	ZNF846 (1.00, + [+,+]), ZNF281 (1.00, - [+,-]), ZNF444 (1.00, + [+,+]), ZNF467 (1.00, - [+,-]), ZNF37A (1.00, + [+,+]), ZNF341 (1.00, + [+,+]), ZNF557 (1.00, - [+,-]), ZNF205 (1.00, - [+,-]), ZNF219 (1.00, - [+,-]), SALL2 (1.00, + [+,+]), SALL4 (1.00, - [+,-]), MZF1 (1.00, - [+,-]), PRDM6 (1.00, - [+,-]), VEZF1 (1.00, + [+,+]), WT1 (1.00, - [+,-]), MAZ (1.00, + [+,+]), KLF11 (1.00, - [+,-]), 
LOC109910387	chr20	29812144	chr20	29843748	29844249	1	ZNF846 (1.00, + [+,+]), ZNF774 (1.00, + [+,+]), ZNF786 (1.00, - [+,-]), ZNF398 (1.00, + [+,+]), ZNF341 (1.00, + [+,+]), ZNF571 (1.00, + [+,+]), ZNF548 (1.00, - [+,-]), ZNF543 (1.00, - [+,-]), ZNF770 (1.00, + [+,+]), ZNF281 (1.00, + [+,+]), ZNF30 (1.00, + [+,+]), ZNF444 (1.00, + [+,+]), ZNF467 (1.00, - [+,-]), KLF1 (1.00, + [+,+]), KLF10 (1.00, + [+,+]), KLF16 (1.00, + [+,+]), SP7 (1.00, + [+,+]), ZBTB17 (1.00, - [+,-]), SP8 (1.00, + [+,+]), VEZF1 (1.00, + [+,+]), WT1 (1.00, - [+,-]), ZNF180 (1.00, + [+,+]), ZNF132 (1.00, - [+,-]), ZNF202 (1.00, - [+,-]), ZNF219 (1.00, - [+,-]), RBAK (1.00, - [+,-]), KLF7 (1.00, + [+,+]), KLF9 (1.00, + [+,+]), MAZ (1.00, + [+,+]), 
LOC114674534	chr20	29816370	chr20	29843748	29844249	1	ZNF846 (1.00, + [+,+]), ZNF774 (1.00, + [+,+]), ZNF786 (1.00, - [+,-]), ZNF398 (1.00, + [+,+]), ZNF341 (1.00, + [+,+]), ZNF571 (1.00, + [+,+]), ZNF548 (1.00, - [+,-]), ZNF543 (1.00, - [+,-]), ZNF770 (1.00, + [+,+]), ZNF281 (1.00, + [+,+]), ZNF30 (1.00, + [+,+]), ZNF444 (1.00, + [+,+]), ZNF467 (1.00, - [+,-]), KLF1 (1.00, + [+,+]), KLF10 (1.00, + [+,+]), KLF16 (1.00, + [+,+]), SP7 (1.00, + [+,+]), ZBTB17 (1.00, - [+,-]), SP8 (1.00, + [+,+]), VEZF1 (1.00, + [+,+]), WT1 (1.00, - [+,-]), ZNF180 (1.00, + [+,+]), ZNF132 (1.00, - [+,-]), ZNF202 (1.00, - [+,-]), ZNF219 (1.00, - [+,-]), RBAK (1.00, - [+,-]), KLF7 (1.00, + [+,+]), KLF9 (1.00, + [+,+]), MAZ (1.00, + [+,+]), 
BBS2	chr20	43717007	chr20	43825519	43826020	1	ZNF860 (1.00, + [+,+]), ZNF776 (1.00, + [+,+]), ZNF467 (1.00, + [+,+]), ZNF341 (1.00, + [+,+]), ZNF311 (1.00, - [+,-]), ZNF484 (1.00, - [+,-]), ZNF596 (1.00, - [+,-]), ZNF557 (1.00, - [+,-]), ZNF124 (1.00, - [+,-]), TAL1 (1.00, + [+,+]), VEZF1 (1.00, - [+,-]), KLF7 (1.00, - [+,-]), CTCF (1.00, + [+,+]), ZFY (1.00, - [+,-]), 
LOC708874	chr20	43851905	chr20	43825519	43826020	1	ZNF860 (1.00, + [+,+]), ZNF776 (1.00, + [+,+]), ZNF467 (1.00, + [+,+]), ZNF341 (1.00, + [+,+]), ZNF311 (1.00, - [+,-]), ZNF484 (1.00, - [+,-]), ZNF596 (1.00, - [+,-]), ZNF557 (1.00, - [+,-]), ZNF124 (1.00, - [+,-]), TAL1 (1.00, + [+,+]), VEZF1 (1.00, - [+,-]), KLF7 (1.00, - [+,-]), CTCF (1.00, + [+,+]), ZFY (1.00, - [+,-]), 
LOC709451	chr20	43894654	chr20	43825519	43826020	1	ZNF860 (1.00, + [+,+]), ZNF776 (1.00, + [+,+]), ZNF467 (1.00, + [+,+]), ZNF341 (1.00, + [+,+]), ZNF311 (1.00, - [+,-]), ZNF484 (1.00, - [+,-]), ZNF596 (1.00, - [+,-]), ZNF557 (1.00, - [+,-]), ZNF124 (1.00, - [+,-]), TAL1 (1.00, + [+,+]), VEZF1 (1.00, - [+,-]), KLF7 (1.00, - [+,-]), CTCF (1.00, + [+,+]), ZFY (1.00, - [+,-]), 
MT1E	chr20	43833185	chr20	43825519	43826020	1	ZNF860 (1.00, + [+,+]), ZNF776 (1.00, + [+,+]), ZNF467 (1.00, + [+,+]), ZNF341 (1.00, + [+,+]), ZNF311 (1.00, - [+,-]), ZNF484 (1.00, - [+,-]), ZNF596 (1.00, - [+,-]), ZNF557 (1.00, - [+,-]), ZNF124 (1.00, - [+,-]), TAL1 (1.00, + [+,+]), VEZF1 (1.00, - [+,-]), KLF7 (1.00, - [+,-]), CTCF (1.00, + [+,+]), ZFY (1.00, - [+,-]), 
MT1X	chr20	43923174	chr20	43825519	43826020	1	ZNF860 (1.00, + [+,+]), ZNF776 (1.00, + [+,+]), ZNF467 (1.00, + [+,+]), ZNF341 (1.00, + [+,+]), ZNF311 (1.00, - [+,-]), ZNF484 (1.00, - [+,-]), ZNF596 (1.00, - [+,-]), ZNF557 (1.00, - [+,-]), ZNF124 (1.00, - [+,-]), TAL1 (1.00, + [+,+]), VEZF1 (1.00, - [+,-]), KLF7 (1.00, - [+,-]), CTCF (1.00, + [+,+]), ZFY (1.00, - [+,-]), 
MT2A	chr20	43815641	chr20	43825519	43826020	1	ZNF860 (1.00, + [+,+]), ZNF776 (1.00, + [+,+]), ZNF467 (1.00, + [+,+]), ZNF341 (1.00, + [+,+]), ZNF311 (1.00, - [+,-]), ZNF484 (1.00, - [+,-]), ZNF596 (1.00, - [+,-]), ZNF557 (1.00, - [+,-]), ZNF124 (1.00, - [+,-]), TAL1 (1.00, + [+,+]), VEZF1 (1.00, - [+,-]), KLF7 (1.00, - [+,-]), CTCF (1.00, + [+,+]), ZFY (1.00, - [+,-]), 
CBFB	chr20	54207748	chr20	54335685	54336186	1	ZNF846 (1.00, - [+,-]), ZNF774 (1.00, + [+,+]), ZNF441 (1.00, + [+,+]), ZNF304 (1.00, - [+,-]), ZNF341 (1.00, + [+,+]), ZNF467 (1.00, + [+,+]), ZNF557 (1.00, - [+,-]), ZNF181 (1.00, + [+,+]), ZNF205 (1.00, + [+,+]), SALL2 (1.00, + [+,+]), MAZ (1.00, - [+,-]), KLF7 (1.00, - [+,-]), KLF1 (1.00, + [+,+]), VEZF1 (1.00, - [+,-]), ZNF180 (1.00, - [+,-]), KLF11 (1.00, + [+,+]), 
SLC7A6	chr20	55491174	chr20	55530295	55530796	1	ZNF860 (1.00, + [+,+]), ZNF774 (1.00, + [+,+]), ZNF444 (1.00, + [+,+]), ZNF30 (1.00, - [+,-]), ZNF543 (1.00, + [+,+]), ZNF571 (1.00, - [+,-]), ZNF557 (1.00, + [+,+]), ZNF766 (1.00, - [+,-]), ZNF770 (1.00, - [+,-]), ZNF467 (1.00, + [+,+]), KLF7 (1.00, + [+,+]), KLF9 (1.00, + [+,+]), KLF16 (1.00, + [+,+]), IRF2 (1.00, - [+,-]), KLF10 (1.00, + [+,+]), KLF1 (1.00, + [+,+]), SP7 (1.00, + [+,+]), ZBTB17 (1.00, - [+,-]), SP8 (1.00, + [+,+]), VEZF1 (1.00, + [+,+]), WT1 (1.00, + [+,+]), ZNF180 (1.00, + [+,+]), ZNF169 (1.00, + [+,+]), ZNF219 (1.00, - [+,-]), ZNF267 (1.00, + [+,+]), 
PHLPP2	chr20	59807680	chr20	59595225	59595726	1	ZNF774 (1.00, + [+,+]), ZNF354C (1.00, + [+,+]), SP7 (1.00, - [+,-]), ZFP14 (1.00, + [+,+]), ZNF169 (1.00, + [+,+]), KLF2 (1.00, + [+,+]), 
PHLPP2	chr20	59807680	chr20	59702349	59702850	1	ZNF77 (1.00, + [+,+]), ZNF169 (1.00, + [+,+]), 
MEAK7	chr20	71505536	chr20	71610704	71611205	1	ZNF823 (1.00, + [-,-]), ZNF484 (1.00, - [-,+]), ZNF436 (1.00, + [-,-]), ZNF557 (1.00, + [-,-]), ZNF304 (1.00, - [-,+]), ZNF530 (1.00, - [-,+]), SP7 (1.00, - [-,+]), ZBTB17 (1.00, + [-,-]), ZNF205 (1.00, - [-,+]), MAZ (1.00, - [-,+]), CTCFL (1.00, - [-,+]), CTCF (1.00, - [-,+]), 
MEAK7	chr20	71505536	chr20	71711902	71712403	1	ZNF786 (1.00, + [-,-]), ZNF467 (1.00, + [-,-]), ZNF341 (1.00, - [-,+]), ZNF281 (1.00, - [-,+]), ZNF658 (1.00, + [-,-]), ZFP57 (1.00, + [-,-]), ZBTB17 (1.00, + [-,-]), VEZF1 (1.00, - [-,+]), ZNF205 (1.00, + [-,-]), SALL2 (1.00, - [-,+]), KLF11 (1.00, - [-,+]), 
MEAK7	chr20	71505536	chr20	71737773	71738274	1	ZNF846 (1.00, - [+,-]), ZNF774 (1.00, + [+,+]), ZNF823 (1.00, - [+,-]), ZNF766 (1.00, - [+,-]), ZNF77 (1.00, - [+,-]), ZNF467 (1.00, + [+,+]), ZNF169 (1.00, - [+,-]), ZNF205 (1.00, + [+,+]), ZNF182 (1.00, + [+,+]), ZNF132 (1.00, + [+,+]), CTCFL (1.00, - [+,-]), CTCF (1.00, - [+,-]), ZBTB7A (1.00, - [+,-]), 
