Gene_symbol	Gene_chr	Gene_TSS	Peak_chr	Peak_start	Peak_end	Peak_Gene_Prob	TFs(prob, activator_repressor [L,B])
CACNB2	chr9	19279027	chr9	19316847	19317348	0.737	ZNF786 (1.00, - [+,-]), STAT2 (1.00, - [+,-]), ZNF79 (0.98, - [+,-]), 
PIP4K2A	chr9	23744769	chr9	23949153	23949654	0.8922	ZNF26 (1.00, - [+,-]), ZFP57 (0.90, + [+,+]), ZNF823 (0.87, - [+,-]), ZNF71 (0.86, - [+,-]), ZFP28 (0.84, + [+,+]), ARID3A (0.78, - [+,-]), 
KIAA1217	chr9	24906265	chr9	24843009	24843510	0.7404	ZNF77 (0.91, + [-,-]), ARID3A (0.89, + [-,-]), 
ANKRD26	chr9	27983053	chr9	27983616	27984117	0.8976	ZNF121 (0.95, + [-,-]), ZNF766 (0.92, + [-,-]), ARID3A (0.90, + [-,-]), STAT2 (0.87, + [-,-]), ZNF770 (0.81, - [-,+]), ZBTB17 (0.80, + [-,-]), BCL11A (0.73, + [-,-]), PRDM6 (0.70, + [-,-]), 
ANKRD26	chr9	27983053	chr9	28100526	28101027	0.8666	ZNF169 (0.99, + [+,+]), 
JCAD	chr9	30964260	chr9	31084867	31085368	0.87	ZFX (1.00, + [+,+]), ZFP28 (1.00, + [+,+]), ZNF84 (0.99, - [+,-]), VEZF1 (0.83, + [+,+]), FOSL2 (0.71, - [+,-]), SMAD1 (0.71, + [+,+]), 
JCAD	chr9	30964260	chr9	31211106	31211607	0.8874	HLX (0.94, - [+,-]), 
PARD3	chr9	35772961	chr9	35676219	35676720	0.9674	ZNF530 (0.73, + [+,+]), 
PARD3	chr9	35772961	chr9	35677096	35677597	0.9994	ZNF22 (0.92, + [+,+]), 
PARD3	chr9	35772961	chr9	35767432	35767933	0.9186	ZNF846 (1.00, - [+,-]), STAT2 (1.00, - [+,-]), ZNF860 (1.00, - [+,-]), ZNF557 (1.00, - [+,-]), ZNF394 (0.99, - [+,-]), ZNF548 (0.98, + [+,+]), ZNF79 (0.93, - [+,-]), 
TMEM254	chr9	58082681	chr9	57978901	57979402	0.845	PRDM9 (0.96, + [+,+]), KLF1 (0.93, + [+,+]), ZNF543 (0.90, - [+,-]), KLF10 (0.80, + [+,+]), 
CAMK2G	chr9	63930763	chr9	63691595	63692096	0.7006	ZBTB17 (0.86, + [-,-]), ZNF774 (0.82, + [-,-]), ZNF846 (0.75, - [-,+]), 
CAMK2G	chr9	63930763	chr9	63837533	63838034	0.7544	ZFP57 (0.99, + [+,+]), ZNF548 (0.99, + [+,+]), ZNF786 (0.84, - [+,-]), ZNF22 (0.77, - [+,-]), 
CAMK2G	chr9	63930763	chr9	63891083	63891584	0.7276	KLF9 (1.00, + [+,+]), ZNF846 (0.98, - [+,-]), ZNF341 (0.96, - [+,-]), ZNF180 (0.93, - [+,-]), VEZF1 (0.91, + [+,+]), ZBTB17 (0.88, + [+,+]), KLF5 (0.77, + [+,+]), ZNF557 (0.75, - [+,-]), 
SPOCK2	chr9	65690025	chr9	65458566	65459067	0.8558	SALL2 (0.89, + [+,+]), ZNF441 (0.86, + [+,+]), SP7 (0.79, + [+,+]), 
SPOCK2	chr9	65690025	chr9	65505396	65505897	0.7174	ZNF30 (0.99, - [+,-]), ZNF169 (0.95, - [+,-]), TCF12 (0.94, - [+,-]), ZNF180 (0.81, - [+,-]), 
TSPAN15	chr9	68350458	chr9	68301724	68302225	0.9746	LYL1 (1.00, - [+,-]), ZNF467 (0.98, + [+,+]), ZNF649 (0.81, + [+,+]), ZNF169 (0.72, + [+,+]), 
RNLS	chr9	88862484	chr9	88725537	88726038	0.8584	ZNF354C (1.00, + [-,-]), ZNF613 (1.00, + [-,-]), ZNF384 (1.00, + [-,-]), ETS2 (1.00, - [-,+]), PRDM6 (0.99, + [-,-]), IKZF2 (0.99, + [-,-]), ZNF766 (0.98, + [-,-]), ZNF22 (0.98, - [-,+]), STAT2 (0.85, + [-,-]), 
RNLS	chr9	88862484	chr9	88830800	88831301	0.8814	HOXC5 (0.87, - [+,-]), 
FFAR4	chr9	93727470	chr9	93716678	93717179	0.984	SALL2 (0.91, - [+,-]), ZNF169 (0.74, - [+,-]), 
RBP4	chr9	93763574	chr9	93716678	93717179	0.9844	SALL2 (0.91, - [+,-]), ZNF169 (0.74, - [+,-]), 
SLIT1	chr9	97624718	chr9	97473730	97474231	0.8712	ZNF467 (1.00, + [+,+]), ZNF354C (1.00, + [+,+]), ZNF22 (1.00, - [+,-]), OSR2 (0.99, + [+,+]), ZNF770 (0.96, - [+,-]), 
SLIT1	chr9	97624718	chr9	97631585	97632086	0.8556	ZNF557 (0.87, - [+,-]), 
CNNM1	chr9	99801163	chr9	99696167	99696668	0.898	ZNF169 (0.98, + [+,+]), ZNF846 (0.89, - [+,-]), ZFP57 (0.84, - [+,-]), 
HPSE2	chr9	99698038	chr9	99696167	99696668	0.9202	ZNF169 (0.98, + [+,+]), ZNF846 (0.89, - [+,-]), ZFP57 (0.84, - [+,-]), 
KCNIP2	chr9	102341428	chr9	102466245	102466746	0.8618	ZNF766 (1.00, - [+,-]), STAT2 (1.00, - [+,-]), ZNF182 (1.00, - [+,-]), ZNF613 (0.99, - [+,-]), ZFP28 (0.99, - [+,-]), ZNF22 (0.92, + [+,+]), ZNF384 (0.86, - [+,-]), ZNF823 (0.81, - [+,-]), 
PDCD4	chr9	111437095	chr9	111303081	111303582	0.8676	ZNF169 (1.00, - [+,-]), ZNF267 (0.86, + [+,+]), ARID3A (0.78, - [+,-]), ZNF649 (0.78, - [+,-]), ZNF304 (0.73, + [+,+]), 
PDCD4	chr9	111437095	chr9	111335801	111336302	0.8856	KLF10 (1.00, + [+,+]), ZNF182 (0.97, - [+,-]), ZNF766 (0.93, - [+,-]), ZNF770 (0.73, + [+,+]), 
PDCD4	chr9	111437095	chr9	111342875	111343376	0.8972	ZNF649 (0.98, - [+,-]), ZNF169 (0.98, - [+,-]), ZNF22 (0.84, + [+,+]), 
ADRB1	chr9	114572015	chr9	114337969	114338470	0.8608	PRDM6 (0.88, - [+,-]), ZNF22 (0.84, + [+,+]), CPEB1 (0.83, - [+,-]), ZNF79 (0.79, + [+,+]), ZNF84 (0.75, + [+,+]), ZNF182 (0.74, - [+,-]), 
ADRB1	chr9	114572015	chr9	114519397	114519898	0.872	ZNF354C (0.99, - [-,+]), ZNF557 (0.98, - [-,+]), ZNF169 (0.97, - [-,+]), ZNF398 (0.91, + [-,-]), HDX (0.78, + [-,-]), 
FGFR2	chr9	122068929	chr9	121439759	121440260	0.7308	ZNF846 (1.00, + [-,-]), HLX (1.00, + [-,-]), ARID3A (0.99, + [-,-]), VEZF1 (0.99, - [-,+]), ZNF557 (0.99, + [-,-]), ZNF530 (0.77, + [-,-]), 
FGFR2	chr9	122068929	chr9	121991800	121992301	0.8808	CPEB1 (1.00, - [+,-]), ZNF182 (0.99, - [+,-]), ZFP28 (0.99, + [+,+]), ZNF22 (0.97, + [+,+]), NFE2L1 (0.87, + [+,+]), 
FGFR2	chr9	122068929	chr9	122000081	122000582	0.7506	ZNF169 (0.92, - [+,-]), 
EEF1AKMT2	chr9	125244486	chr9	124932675	124933176	0.8538	ZNF77 (1.00, + [-,-]), ZNF557 (1.00, + [-,-]), VEZF1 (0.99, - [-,+]), ZNF22 (0.94, - [-,+]), ZNF398 (0.94, + [-,-]), ZNF823 (0.82, - [-,+]), 
TCERG1L	chr9	131764918	chr9	131521150	131521651	0.9198	FOS (0.92, + [+,+]), 
TCERG1L	chr9	131764918	chr9	131819294	131819795	0.9982	ZNF132 (0.89, + [+,+]), 
INPP5A	chr9	133009546	chr9	132960935	132961436	0.702	ZNF846 (0.99, + [+,+]), ZNF774 (0.95, - [+,-]), ZFP64 (0.91, - [+,-]), ZNF267 (0.81, + [+,+]), 
ADGRA1	chr9	133550947	chr9	133397947	133398448	0.818	RREB1 (0.98, - [+,-]), ZNF398 (0.94, - [+,-]), ZNF774 (0.84, + [+,+]), 
PRKX	chr0	3319377	chr0	3465508	3466009	0.7576	ZNF548 (1.00, + [-,-]), ZFY (1.00, + [-,-]), ZFX (1.00, - [-,+]), ZNF219 (1.00, - [-,+]), ZNF441 (1.00, + [-,-]), PRDM9 (0.95, + [-,-]), ZNF304 (0.94, - [-,+]), ZNF132 (0.91, - [-,+]), KLF2 (0.88, - [-,+]), KLF10 (0.75, - [-,+]), ZFP57 (0.73, + [-,-]), 
TMSB4X	chr0	12610112	chr0	12613246	12613747	0.841	ZNF22 (0.92, + [+,+]), ARID3A (0.87, - [+,-]), SMAD1 (0.75, - [+,-]), 
TMSB4X	chr0	12610112	chr0	12785731	12786232	0.723	ZNF169 (0.99, - [+,-]), ZNF557 (0.91, - [+,-]), 
RBBP7	chr0	16561353	chr0	16592317	16592818	0.8124	PRDM6 (0.96, - [-,+]), ZNF846 (0.93, - [-,+]), KLF5 (0.74, + [-,-]), 
IL1RAPL2	chr0	101299065	chr0	101209128	101209629	1	ZNF182 (0.91, + [+,+]), CPEB1 (0.90, + [+,+]), ZNF202 (0.89, + [+,+]), ZNF774 (0.86, + [+,+]), ZNF398 (0.75, - [+,-]), 
MID2	chr0	104569312	chr0	104517650	104518151	0.8352	KLF4 (0.94, - [+,-]), ZNF84 (0.93, - [+,-]), ZNF658 (0.79, + [+,+]), ZNF774 (0.78, + [+,+]), ZNF37A (0.77, + [+,+]), WT1 (0.77, + [+,+]), ZNF467 (0.76, + [+,+]), 
MID2	chr0	104569312	chr0	104570355	104570856	0.7004	ZNF180 (0.88, + [+,+]), ZNF205 (0.80, + [+,+]), ZNF557 (0.73, + [+,+]), ZFX (0.72, + [+,+]), 
MID2	chr0	104569312	chr0	104831359	104831860	0.8872	ZNF613 (0.99, + [-,-]), ZNF384 (0.99, + [-,-]), ZNF354C (0.95, - [-,+]), ZNF26 (0.74, - [-,+]), 
